"Ø. Enhedslisten - De Rød-Grønne";"Egedal";353;1072;1351
"Ø. Enhedslisten - De Rød-Grønne";"Fredensborg";489;1170;1551
"Ø. Enhedslisten - De Rød-Grønne";"Frederikssund";437;1518;1919
"Ø. Enhedslisten - De Rød-Grønne";"Furesø";640;1577;1802
"Ø. Enhedslisten - De Rød-Grønne";"Gribskov";453;1433;1733
"Ø. Enhedslisten - De Rød-Grønne";"Halsnæs";426;1392;1595
"Ø. Enhedslisten - De Rød-Grønne";"Helsingør";949;2469;3124
"Ø. Enhedslisten - De Rød-Grønne";"Hillerød";774;1891;2169
"Ø. Enhedslisten - De Rød-Grønne";"Hørsholm";154;379;452
"Ø. Enhedslisten - De Rød-Grønne";"Rudersdal";719;1529;1677
"Ø. Enhedslisten - De Rød-Grønne";"Bornholm";537;1978;2170
"Ø. Enhedslisten - De Rød-Grønne";"Christiansø";4;14;5
"Ø. Enhedslisten - De Rød-Grønne";"Greve";308;1130;1503
"Ø. Enhedslisten - De Rød-Grønne";"Køge";515;1957;2069
"Ø. Enhedslisten - De Rød-Grønne";"Lejre";325;982;1167
"Ø. Enhedslisten - De Rød-Grønne";"Roskilde";1434;3680;4148
"Ø. Enhedslisten - De Rød-Grønne";"Solrød";137;538;588
"Ø. Enhedslisten - De Rød-Grønne";"Faxe";318;1201;1446
"Ø. Enhedslisten - De Rød-Grønne";"Guldborgsund";577;2325;2853
"Ø. Enhedslisten - De Rød-Grønne";"Holbæk";781;2713;3414
"Ø. Enhedslisten - De Rød-Grønne";"Kalundborg";419;1640;2079
"Ø. Enhedslisten - De Rød-Grønne";"Lolland";362;1583;2019
"Ø. Enhedslisten - De Rød-Grønne";"Næstved";674;2763;3278
"Ø. Enhedslisten - De Rød-Grønne";"Odsherred";385;1541;1649
"Ø. Enhedslisten - De Rød-Grønne";"Ringsted";291;1258;1421
"Ø. Enhedslisten - De Rød-Grønne";"Slagelse";654;2681;3253
"Ø. Enhedslisten - De Rød-Grønne";"Sorø";300;1038;1263
"Ø. Enhedslisten - De Rød-Grønne";"Stevns";194;765;878
"Ø. Enhedslisten - De Rød-Grønne";"Vordingborg";642;2164;2346
"Ø. Enhedslisten - De Rød-Grønne";"Assens";302;1419;1806
"Ø. Enhedslisten - De Rød-Grønne";"Faaborg-Midtfyn";489;1761;2349
"Ø. Enhedslisten - De Rød-Grønne";"Kerteminde";172;759;991
"Ø. Enhedslisten - De Rød-Grønne";"Langeland";211;688;780
"Ø. Enhedslisten - De Rød-Grønne";"Middelfart";230;1083;1417
"Ø. Enhedslisten - De Rød-Grønne";"Nordfyns";156;742;1027
"Ø. Enhedslisten - De Rød-Grønne";"Nyborg";260;1112;1414
"Ø. Enhedslisten - De Rød-Grønne";"Odense";2539;8686;12257
"Ø. Enhedslisten - De Rød-Grønne";"Svendborg";1018;3355;4173
"Ø. Enhedslisten - De Rød-Grønne";"Ærø";69;309;361
"Ø. Enhedslisten - De Rød-Grønne";"Billund";79;386;522
"Ø. Enhedslisten - De Rød-Grønne";"Esbjerg";728;3796;5175
"Ø. Enhedslisten - De Rød-Grønne";"Fanø";46;172;230
"Ø. Enhedslisten - De Rød-Grønne";"Fredericia";272;1436;1911
"Ø. Enhedslisten - De Rød-Grønne";"Haderslev";251;1397;1783
"Ø. Enhedslisten - De Rød-Grønne";"Kolding";484;2363;2726
"Ø. Enhedslisten - De Rød-Grønne";"Sønderborg";347;1467;1981
"Ø. Enhedslisten - De Rød-Grønne";"Tønder";166;708;1087
"Ø. Enhedslisten - De Rød-Grønne";"Varde";171;878;1153
"Ø. Enhedslisten - De Rød-Grønne";"Vejen";137;712;1028
"Ø. Enhedslisten - De Rød-Grønne";"Vejle";709;2809;3410
"Ø. Enhedslisten - De Rød-Grønne";"Aabenraa";236;1142;1608
"Ø. Enhedslisten - De Rød-Grønne";"Favrskov";294;1140;1479
"Ø. Enhedslisten - De Rød-Grønne";"Hedensted";186;863;1106
"Ø. Enhedslisten - De Rød-Grønne";"Horsens";557;2508;3454
"Ø. Enhedslisten - De Rød-Grønne";"Norddjurs";293;1121;1470
"Ø. Enhedslisten - De Rød-Grønne";"Odder";216;773;841
"Ø. Enhedslisten - De Rød-Grønne";"Randers";558;2650;3981
"Ø. Enhedslisten - De Rød-Grønne";"Samsø";79;240;203
"Ø. Enhedslisten - De Rød-Grønne";"Silkeborg";797;2921;3439
"Ø. Enhedslisten - De Rød-Grønne";"Skanderborg";531;1812;2089
"Ø. Enhedslisten - De Rød-Grønne";"Syddjurs";357;1419;1516
"Ø. Enhedslisten - De Rød-Grønne";"Aarhus";6816;17945;19821
"Ø. Enhedslisten - De Rød-Grønne";"Herning";338;1510;2109
"Ø. Enhedslisten - De Rød-Grønne";"Holstebro";284;1302;1496
"Ø. Enhedslisten - De Rød-Grønne";"Ikast-Brande";142;687;930
"Ø. Enhedslisten - De Rød-Grønne";"Lemvig";90;389;434
"Ø. Enhedslisten - De Rød-Grønne";"Ringkøbing-Skjern";190;837;1118
"Ø. Enhedslisten - De Rød-Grønne";"Skive";262;1168;1531
"Ø. Enhedslisten - De Rød-Grønne";"Struer";100;444;670
"Ø. Enhedslisten - De Rød-Grønne";"Viborg";474;2247;2804
"Ø. Enhedslisten - De Rød-Grønne";"Brønderslev";178;846;1283
"Ø. Enhedslisten - De Rød-Grønne";"Frederikshavn";269;1393;2066
"Ø. Enhedslisten - De Rød-Grønne";"Hjørring";352;1679;2329
"Ø. Enhedslisten - De Rød-Grønne";"Jammerbugt";162;812;1059
"Ø. Enhedslisten - De Rød-Grønne";"Læsø";19;63;67
"Ø. Enhedslisten - De Rød-Grønne";"Mariagerfjord";222;979;1427
"Ø. Enhedslisten - De Rød-Grønne";"Morsø";108;517;637
"Ø. Enhedslisten - De Rød-Grønne";"Rebild";211;668;897
"Ø. Enhedslisten - De Rød-Grønne";"Thisted";293;1065;1388
"Ø. Enhedslisten - De Rød-Grønne";"Vesthimmerlands";152;624;936
"Ø. Enhedslisten - De Rød-Grønne";"Aalborg";2116;7993;10470
"Å. Alternativet";"København";0;0;41025
"Å. Alternativet";"Frederiksberg";0;0;6224
"Å. Alternativet";"Dragør";0;0;344
"Å. Alternativet";"Tårnby";0;0;882
"Å. Alternativet";"Albertslund";0;0;806
"Å. Alternativet";"Ballerup";0;0;1087
"Å. Alternativet";"Brøndby";0;0;557
"Å. Alternativet";"Gentofte";0;0;2399
"Å. Alternativet";"Gladsaxe";0;0;2187
"Å. Alternativet";"Glostrup";0;0;422
"Å. Alternativet";"Herlev";0;0;650
"Å. Alternativet";"Hvidovre";0;0;1132
"Å. Alternativet";"Høje-Taastrup";0;0;910
"Å. Alternativet";"Ishøj";0;0;317
"Å. Alternativet";"Lyngby-Taarbæk";0;0;1956
"Å. Alternativet";"Rødovre";0;0;941
"Å. Alternativet";"Vallensbæk";0;0;211
"Å. Alternativet";"Allerød";0;0;622
"Å. Alternativet";"Egedal";0;0;909
"Å. Alternativet";"Fredensborg";0;0;1189
"Å. Alternativet";"Frederikssund";0;0;1056
"Å. Alternativet";"Furesø";0;0;1290
"Å. Alternativet";"Gribskov";0;0;1332
"Å. Alternativet";"Halsnæs";0;0;864
"Å. Alternativet";"Helsingør";0;0;2081
"Å. Alternativet";"Hillerød";0;0;1508
"Å. Alternativet";"Hørsholm";0;0;444
"Å. Alternativet";"Rudersdal";0;0;1662
"Å. Alternativet";"Bornholm";0;0;1295
"Å. Alternativet";"Christiansø";0;0;4
"Å. Alternativet";"Greve";0;0;679
"Å. Alternativet";"Køge";0;0;1021
"Å. Alternativet";"Lejre";0;0;839
"Å. Alternativet";"Roskilde";0;0;2838
"Å. Alternativet";"Solrød";0;0;349
"Å. Alternativet";"Faxe";0;0;676
"Å. Alternativet";"Guldborgsund";0;0;1097
"Å. Alternativet";"Holbæk";0;0;1563
"Å. Alternativet";"Kalundborg";0;0;938
"Å. Alternativet";"Lolland";0;0;646
"Å. Alternativet";"Næstved";0;0;1573
"Å. Alternativet";"Odsherred";0;0;978
"Å. Alternativet";"Ringsted";0;0;771
"Å. Alternativet";"Slagelse";0;0;1464
"Å. Alternativet";"Sorø";0;0;774
"Å. Alternativet";"Stevns";0;0;519
"Å. Alternativet";"Vordingborg";0;0;1477
"Å. Alternativet";"Assens";0;0;925
"Å. Alternativet";"Faaborg-Midtfyn";0;0;1326
"Å. Alternativet";"Kerteminde";0;0;449
"Å. Alternativet";"Langeland";0;0;366
"Å. Alternativet";"Middelfart";0;0;824
"Å. Alternativet";"Nordfyns";0;0;456
"Å. Alternativet";"Nyborg";0;0;653
"Å. Alternativet";"Odense";0;0;6398
"Å. Alternativet";"Svendborg";0;0;2545
"Å. Alternativet";"Ærø";0;0;223
"Å. Alternativet";"Billund";0;0;282
"Å. Alternativet";"Esbjerg";0;0;1791
"Å. Alternativet";"Fanø";0;0;123
"Å. Alternativet";"Fredericia";0;0;965
"Å. Alternativet";"Haderslev";0;0;885
"Å. Alternativet";"Kolding";0;0;1709
"Å. Alternativet";"Sønderborg";0;0;1042
"Å. Alternativet";"Tønder";0;0;488
"Å. Alternativet";"Varde";0;0;608
"Å. Alternativet";"Vejen";0;0;512
"Å. Alternativet";"Vejle";0;0;2446
"Å. Alternativet";"Aabenraa";0;0;700
"Å. Alternativet";"Favrskov";0;0;1140
"Å. Alternativet";"Hedensted";0;0;664
"Å. Alternativet";"Horsens";0;0;1819
"Å. Alternativet";"Norddjurs";0;0;921
"Å. Alternativet";"Odder";0;0;920
"Å. Alternativet";"Randers";0;0;1834
"Å. Alternativet";"Samsø";0;0;185
"Å. Alternativet";"Silkeborg";0;0;2629
"Å. Alternativet";"Skanderborg";0;0;2179
"Å. Alternativet";"Syddjurs";0;0;1637
"Å. Alternativet";"Aarhus";0;0;18288
"Å. Alternativet";"Herning";0;0;1103
"Å. Alternativet";"Holstebro";0;0;799
"Å. Alternativet";"Ikast-Brande";0;0;505
"Å. Alternativet";"Lemvig";0;0;297
"Å. Alternativet";"Ringkøbing-Skjern";0;0;596
"Å. Alternativet";"Skive";0;0;644
"Å. Alternativet";"Struer";0;0;321
"Å. Alternativet";"Viborg";0;0;1748
"Å. Alternativet";"Brønderslev";0;0;481
"Å. Alternativet";"Frederikshavn";0;0;694
"Å. Alternativet";"Hjørring";0;0;963
"Å. Alternativet";"Jammerbugt";0;0;567
"Å. Alternativet";"Læsø";0;0;35
"Å. Alternativet";"Mariagerfjord";0;0;714
"Å. Alternativet";"Morsø";0;0;249
"Å. Alternativet";"Rebild";0;0;515
"Å. Alternativet";"Thisted";0;0;682
"Å. Alternativet";"Vesthimmerlands";0;0;413
"Å. Alternativet";"Aalborg";0;0;5022
